start,end,dt,monthly_ocupancy,daily_ocupancy,hourly_ocupancy,monthly_vacant,daily_vacant,hourly_vacant,hourly_freq,daily_freq,holiday_score,date_only
2020-10-21 08:20:00,2020-10-22 08:20:00,24.0,198,9,5,207,8,4,1,1,0,2020-10-21
2020-10-21 08:30:00,2020-10-22 08:30:00,24.0,198,9,5,207,8,4,1,1,0,2020-10-21
2020-10-21 08:30:00,2020-10-22 08:30:00,24.0,198,9,5,207,8,4,1,1,0,2020-10-21
2020-10-21 08:35:00,2020-10-22 08:35:00,24.0,198,9,5,207,8,4,1,1,0,2020-10-21
2020-10-21 08:45:00,2020-10-21 20:45:00,12.0,198,9,5,207,11,1,4,-2,0,2020-10-21
2020-10-21 09:00:00,2020-10-22 09:00:00,24.0,198,9,3,207,8,3,0,1,0,2020-10-21
2020-10-21 09:05:00,2020-10-22 09:05:00,24.0,198,9,3,207,8,3,0,1,0,2020-10-21
2020-10-21 09:55:00,2020-10-22 09:55:00,24.0,198,9,3,207,8,3,0,1,0,2020-10-21
2020-10-21 10:45:00,2020-10-22 10:45:00,24.0,198,9,1,207,8,1,0,1,0,2020-10-21
2020-10-22 08:25:00,2020-10-23 08:25:00,24.0,198,8,3,207,8,3,0,0,0,2020-10-22
2020-10-22 08:25:00,2020-10-23 08:25:00,24.0,198,8,3,207,8,3,0,0,0,2020-10-22
2020-10-22 08:35:00,2020-10-23 08:35:00,24.0,198,8,3,207,8,3,0,0,0,2020-10-22
2020-10-22 09:20:00,2020-10-23 09:20:00,24.0,198,8,4,207,8,4,0,0,0,2020-10-22
2020-10-22 09:20:00,2020-10-23 09:20:00,24.0,198,8,4,207,8,4,0,0,0,2020-10-22
2020-10-22 09:40:00,2020-10-23 09:40:00,24.0,198,8,4,207,8,4,0,0,0,2020-10-22
2020-10-22 09:55:00,2020-10-23 09:55:00,24.0,198,8,4,207,8,4,0,0,0,2020-10-22
2020-10-22 10:45:00,2020-10-23 10:45:00,24.0,198,8,1,207,8,1,0,0,0,2020-10-22
2020-10-23 09:00:00,2020-10-24 09:00:00,24.0,198,7,4,207,7,4,0,0,0,2020-10-23
2020-10-23 09:25:00,2020-10-24 09:25:00,24.0,198,7,4,207,7,4,0,0,0,2020-10-23
2020-10-23 09:35:00,2020-10-24 09:35:00,24.0,198,7,4,207,7,4,0,0,0,2020-10-23
2020-10-23 09:55:00,2020-10-24 09:55:00,24.0,198,7,4,207,7,4,0,0,0,2020-10-23
2020-10-23 10:25:00,2020-10-24 10:25:00,24.0,198,7,2,207,7,2,0,0,0,2020-10-23
2020-10-23 10:30:00,2020-10-24 10:30:00,24.0,198,7,2,207,7,2,0,0,0,2020-10-23
2020-10-23 12:55:00,2020-10-24 12:55:00,24.0,198,7,1,207,7,1,0,0,0,2020-10-23
2020-10-26 07:10:00,2020-10-27 07:10:00,24.0,198,9,3,207,9,3,0,0,0,2020-10-26
2020-10-26 07:30:00,2020-10-27 07:30:00,24.0,198,9,3,207,9,3,0,0,0,2020-10-26
2020-10-26 07:45:00,2020-10-27 07:45:00,24.0,198,9,3,207,9,3,0,0,0,2020-10-26
2020-10-26 08:00:00,2020-10-27 08:00:00,24.0,198,9,4,207,9,4,0,0,0,2020-10-26
2020-10-26 08:15:00,2020-10-27 08:15:00,24.0,198,9,4,207,9,4,0,0,0,2020-10-26
2020-10-26 08:20:00,2020-10-27 08:20:00,24.0,198,9,4,207,9,4,0,0,0,2020-10-26
2020-10-26 08:30:00,2020-10-27 08:30:00,24.0,198,9,4,207,9,4,0,0,0,2020-10-26
2020-10-26 09:30:00,2020-10-27 09:30:00,24.0,198,9,2,207,9,2,0,0,0,2020-10-26
2020-10-26 09:50:00,2020-10-27 09:50:00,24.0,198,9,2,207,9,2,0,0,0,2020-10-26
2020-10-27 07:10:00,2020-10-28 07:10:00,24.0,198,6,2,207,7,2,0,-1,0,2020-10-27
2020-10-27 07:30:00,2020-10-28 07:30:00,24.0,198,6,2,207,7,2,0,-1,0,2020-10-27
2020-10-27 08:20:00,2020-10-28 08:20:00,24.0,198,6,3,207,7,3,0,-1,0,2020-10-27
2020-10-27 08:20:00,2020-10-28 08:20:00,24.0,198,6,3,207,7,3,0,-1,0,2020-10-27
2020-10-27 08:30:00,2020-10-28 08:30:00,24.0,198,6,3,207,7,3,0,-1,0,2020-10-27
2020-10-27 10:25:00,2020-10-28 10:25:00,24.0,198,6,1,207,7,1,0,-1,0,2020-10-27
2020-10-28 07:40:00,2020-10-29 07:40:00,24.0,198,7,2,207,8,1,1,-1,0,2020-10-28
2020-10-28 07:55:00,2020-10-28 19:55:00,12.0,198,7,2,207,7,1,1,0,0,2020-10-28
2020-10-28 08:00:00,2020-10-29 08:00:00,24.0,198,7,4,207,8,4,0,-1,0,2020-10-28
2020-10-28 08:00:00,2020-10-29 08:00:00,24.0,198,7,4,207,8,4,0,-1,0,2020-10-28
2020-10-28 08:25:00,2020-10-29 08:25:00,24.0,198,7,4,207,8,4,0,-1,0,2020-10-28
2020-10-28 08:40:00,2020-10-29 08:40:00,24.0,198,7,4,207,8,4,0,-1,0,2020-10-28
2020-10-28 22:40:00,2020-10-29 22:40:00,24.0,198,7,1,207,8,2,-1,-1,0,2020-10-28
2020-10-29 07:50:00,2020-10-30 07:50:00,24.0,198,7,1,207,5,1,0,2,0,2020-10-29
2020-10-29 08:00:00,2020-10-30 08:00:00,24.0,198,7,3,207,5,3,0,2,0,2020-10-29
2020-10-29 08:25:00,2020-10-30 08:25:00,24.0,198,7,3,207,5,3,0,2,0,2020-10-29
2020-10-29 08:30:00,2020-10-30 08:30:00,24.0,198,7,3,207,5,3,0,2,0,2020-10-29
2020-10-29 09:45:00,2020-10-30 09:45:00,24.0,198,7,1,207,5,1,0,2,0,2020-10-29
2020-10-29 18:50:00,2020-10-29 21:50:00,3.0,198,7,1,207,8,1,0,-1,0,2020-10-29
2020-10-29 21:55:00,2020-10-29 22:55:00,1.0,198,7,1,207,8,2,-1,-1,0,2020-10-29
2020-10-30 08:05:00,2020-10-31 08:05:00,24.0,198,6,3,207,6,3,0,0,0,2020-10-30
2020-10-30 08:20:00,2020-10-31 08:20:00,24.0,198,6,3,207,6,3,0,0,0,2020-10-30
2020-10-30 08:25:00,2020-10-31 08:25:00,24.0,198,6,3,207,6,3,0,0,0,2020-10-30
2020-10-30 14:20:00,2020-10-31 14:20:00,24.0,198,6,1,207,6,1,0,0,0,2020-10-30
2020-10-30 19:10:00,2020-10-31 00:10:00,5.0,198,6,1,207,6,1,0,0,0,2020-10-30
2020-10-30 20:20:00,2020-10-31 20:20:00,24.0,198,6,1,207,6,1,0,0,0,2020-10-30
2020-10-31 08:15:00,2020-11-01 08:15:00,24.0,198,2,1,157,3,1,0,-1,5,2020-10-31
2020-10-31 20:55:00,2020-11-01 20:55:00,24.0,198,2,1,157,3,1,0,-1,5,2020-10-31
2020-11-01 16:45:00,2020-11-05 13:45:00,93.0,157,2,1,157,7,2,-1,-5,0,2020-11-01
2020-11-01 20:30:00,2020-11-02 20:30:00,24.0,157,2,1,157,3,1,0,-1,0,2020-11-01
2020-11-02 06:50:00,2020-11-03 06:50:00,24.0,157,10,1,157,8,1,0,2,0,2020-11-02
2020-11-02 08:00:00,2020-11-02 17:00:00,9.0,157,10,6,157,3,1,5,7,0,2020-11-02
2020-11-02 08:05:00,2020-11-02 14:05:00,6.0,157,10,6,157,3,1,5,7,0,2020-11-02
2020-11-02 08:20:00,2020-11-03 08:20:00,24.0,157,10,6,157,8,4,2,2,0,2020-11-02
2020-11-02 08:20:00,2020-11-03 08:20:00,24.0,157,10,6,157,8,4,2,2,0,2020-11-02
2020-11-02 08:30:00,2020-11-03 08:30:00,24.0,157,10,6,157,8,4,2,2,0,2020-11-02
2020-11-02 08:30:00,2020-11-03 08:30:00,24.0,157,10,6,157,8,4,2,2,0,2020-11-02
2020-11-02 09:00:00,2020-11-03 09:00:00,24.0,157,10,1,157,8,1,0,2,0,2020-11-02
2020-11-02 10:25:00,2020-11-03 10:25:00,24.0,157,10,1,157,8,1,0,2,0,2020-11-02
2020-11-02 19:50:00,2020-11-03 19:50:00,24.0,157,10,1,157,8,1,0,2,0,2020-11-02
2020-11-03 06:55:00,2020-11-04 06:55:00,24.0,157,8,1,157,9,1,0,-1,0,2020-11-03
2020-11-03 07:35:00,2020-11-04 07:35:00,24.0,157,8,3,157,9,3,0,-1,0,2020-11-03
2020-11-03 07:40:00,2020-11-04 07:40:00,24.0,157,8,3,157,9,3,0,-1,0,2020-11-03
2020-11-03 07:50:00,2020-11-04 07:50:00,24.0,157,8,3,157,9,3,0,-1,0,2020-11-03
2020-11-03 08:30:00,2020-11-04 08:30:00,24.0,157,8,1,157,9,1,0,-1,0,2020-11-03
2020-11-03 10:15:00,2020-11-04 10:15:00,24.0,157,8,2,157,9,2,0,-1,0,2020-11-03
2020-11-03 10:15:00,2020-11-04 10:15:00,24.0,157,8,2,157,9,2,0,-1,0,2020-11-03
2020-11-03 18:55:00,2020-11-04 00:55:00,6.0,157,8,1,157,9,1,0,-1,0,2020-11-03
2020-11-04 07:35:00,2020-11-05 07:35:00,24.0,157,5,3,157,7,2,1,-2,0,2020-11-04
2020-11-04 07:50:00,2020-11-04 20:50:00,13.0,157,5,3,157,9,1,2,-4,0,2020-11-04
2020-11-04 07:50:00,2020-11-05 07:50:00,24.0,157,5,3,157,7,2,1,-2,0,2020-11-04
2020-11-04 08:20:00,2020-11-05 08:20:00,24.0,157,5,1,157,7,1,0,-2,0,2020-11-04
2020-11-04 09:00:00,2020-11-05 09:00:00,24.0,157,5,1,157,7,1,0,-2,0,2020-11-04
2020-11-05 07:35:00,2020-11-06 07:35:00,24.0,157,9,3,157,7,3,0,2,0,2020-11-05
2020-11-05 07:45:00,2020-11-06 07:45:00,24.0,157,9,3,157,7,3,0,2,0,2020-11-05
2020-11-05 07:55:00,2020-11-06 07:55:00,24.0,157,9,3,157,7,3,0,2,0,2020-11-05
2020-11-05 08:20:00,2020-11-06 08:20:00,24.0,157,9,3,157,7,3,0,2,0,2020-11-05
2020-11-05 08:20:00,2020-11-06 08:20:00,24.0,157,9,3,157,7,3,0,2,0,2020-11-05
2020-11-05 08:30:00,2020-11-06 08:30:00,24.0,157,9,3,157,7,3,0,2,0,2020-11-05
2020-11-05 09:05:00,2020-11-05 13:05:00,4.0,157,9,2,157,7,2,0,2,0,2020-11-05
2020-11-05 09:45:00,2020-11-05 17:45:00,8.0,157,9,2,157,7,1,1,2,0,2020-11-05
2020-11-05 10:00:00,2020-11-06 10:00:00,24.0,157,9,1,157,7,1,0,2,0,2020-11-05
2020-11-06 08:00:00,2020-11-07 08:00:00,24.0,157,7,6,157,7,6,0,0,5,2020-11-06
2020-11-06 08:10:00,2020-11-07 08:10:00,24.0,157,7,6,157,7,6,0,0,5,2020-11-06
2020-11-06 08:20:00,2020-11-07 08:20:00,24.0,157,7,6,157,7,6,0,0,5,2020-11-06
2020-11-06 08:25:00,2020-11-07 08:25:00,24.0,157,7,6,157,7,6,0,0,5,2020-11-06
2020-11-06 08:35:00,2020-11-07 08:35:00,24.0,157,7,6,157,7,6,0,0,5,2020-11-06
2020-11-06 08:55:00,2020-11-07 08:55:00,24.0,157,7,6,157,7,6,0,0,5,2020-11-06
2020-11-06 09:10:00,2020-11-07 09:10:00,24.0,157,7,1,157,7,1,0,0,5,2020-11-06
2020-11-07 01:00:00,2020-11-08 06:00:00,29.0,157,3,1,157,3,1,0,0,0,2020-11-07
2020-11-07 08:15:00,2020-11-08 08:15:00,24.0,157,3,1,157,3,1,0,0,0,2020-11-07
2020-11-07 14:05:00,2020-11-08 14:05:00,24.0,157,3,1,157,3,1,0,0,0,2020-11-07
2020-11-08 22:55:00,2020-11-09 22:55:00,24.0,157,1,1,157,3,1,0,-2,0,2020-11-08
2020-11-09 07:00:00,2020-11-10 07:00:00,24.0,157,5,4,157,3,2,2,2,0,2020-11-09
2020-11-09 07:20:00,2020-11-10 07:20:00,24.0,157,5,4,157,3,2,2,2,0,2020-11-09
2020-11-09 07:50:00,2020-11-09 19:50:00,12.0,157,5,4,157,3,1,3,2,0,2020-11-09
2020-11-09 07:50:00,2020-11-09 13:50:00,6.0,157,5,4,157,3,1,3,2,0,2020-11-09
2020-11-09 08:55:00,2020-11-10 08:55:00,24.0,157,5,1,157,3,1,0,2,0,2020-11-09
2020-11-10 07:50:00,2020-11-11 07:50:00,24.0,157,6,1,157,7,1,0,-1,0,2020-11-10
2020-11-10 08:00:00,2020-11-11 08:00:00,24.0,157,6,3,157,7,3,0,-1,0,2020-11-10
2020-11-10 08:15:00,2020-11-11 08:15:00,24.0,157,6,3,157,7,3,0,-1,0,2020-11-10
2020-11-10 08:15:00,2020-11-11 08:15:00,24.0,157,6,3,157,7,3,0,-1,0,2020-11-10
2020-11-10 09:10:00,2020-11-11 09:10:00,24.0,157,6,1,157,7,1,0,-1,0,2020-11-10
2020-11-10 10:40:00,2020-11-11 10:40:00,24.0,157,6,1,157,7,1,0,-1,0,2020-11-10
2020-11-11 07:40:00,2020-11-12 07:40:00,24.0,157,10,3,157,10,3,0,0,<1 %,2020-11-11
2020-11-11 07:50:00,2020-11-12 07:50:00,24.0,157,10,3,157,10,3,0,0,<1 %,2020-11-11
2020-11-11 07:50:00,2020-11-12 07:50:00,24.0,157,10,3,157,10,3,0,0,<1 %,2020-11-11
2020-11-11 08:00:00,2020-11-12 08:00:00,24.0,157,10,3,157,10,2,1,0,<1 %,2020-11-11
2020-11-11 08:35:00,2020-11-12 08:35:00,24.0,157,10,3,157,10,2,1,0,<1 %,2020-11-11
2020-11-11 08:50:00,2020-11-11 20:50:00,12.0,157,10,3,157,7,1,2,3,<1 %,2020-11-11
2020-11-11 09:00:00,2020-11-12 09:00:00,24.0,157,10,3,157,10,3,0,0,<1 %,2020-11-11
2020-11-11 09:15:00,2020-11-12 09:15:00,24.0,157,10,3,157,10,3,0,0,<1 %,2020-11-11
2020-11-11 09:50:00,2020-11-12 09:50:00,24.0,157,10,3,157,10,3,0,0,<1 %,2020-11-11
2020-11-11 13:10:00,2020-11-12 13:10:00,24.0,157,10,1,157,10,1,0,0,<1 %,2020-11-11
2020-11-12 07:55:00,2020-11-13 07:55:00,24.0,157,4,1,157,3,1,0,1,0,2020-11-12
2020-11-12 08:50:00,2020-11-12 19:50:00,11.0,157,4,1,157,10,1,0,-6,0,2020-11-12
2020-11-12 09:50:00,2020-11-13 09:50:00,24.0,157,4,1,157,3,1,0,1,0,2020-11-12
2020-11-12 10:05:00,2020-11-13 10:05:00,24.0,157,4,1,157,3,1,0,1,0,2020-11-12
2020-11-13 07:40:00,2020-11-14 07:40:00,24.0,157,7,1,157,8,1,0,-1,0,2020-11-13
2020-11-13 08:10:00,2020-11-14 08:10:00,24.0,157,7,3,157,8,3,0,-1,0,2020-11-13
2020-11-13 08:35:00,2020-11-14 08:35:00,24.0,157,7,3,157,8,3,0,-1,0,2020-11-13
2020-11-13 08:40:00,2020-11-14 08:40:00,24.0,157,7,3,157,8,3,0,-1,0,2020-11-13
2020-11-13 09:25:00,2020-11-14 09:25:00,24.0,157,7,1,157,8,1,0,-1,0,2020-11-13
2020-11-13 16:10:00,2020-11-15 16:10:00,48.0,157,7,1,157,2,1,0,5,0,2020-11-13
2020-11-13 23:55:00,2020-11-14 23:55:00,24.0,157,7,1,157,8,1,0,-1,0,2020-11-13
2020-11-14 01:00:00,2020-11-16 06:00:00,53.0,157,2,1,157,2,1,0,0,0,2020-11-14
2020-11-14 10:20:00,2020-11-14 15:20:00,5.0,157,2,1,157,8,1,0,-6,0,2020-11-14
2020-11-16 07:00:00,2020-11-17 07:00:00,24.0,157,7,2,157,7,2,0,0,0,2020-11-16
2020-11-16 07:35:00,2020-11-17 07:35:00,24.0,157,7,2,157,7,2,0,0,0,2020-11-16
2020-11-16 08:00:00,2020-11-17 00:00:00,16.0,157,7,4,157,7,1,3,0,0,2020-11-16
2020-11-16 08:15:00,2020-11-16 17:15:00,9.0,157,7,4,157,2,1,3,5,0,2020-11-16
2020-11-16 08:40:00,2020-11-17 08:40:00,24.0,157,7,4,157,7,2,2,0,0,2020-11-16
2020-11-16 08:55:00,2020-11-17 08:55:00,24.0,157,7,4,157,7,2,2,0,0,2020-11-16
2020-11-16 09:10:00,2020-11-17 09:10:00,24.0,157,7,1,157,7,1,0,0,0,2020-11-16
2020-11-17 07:00:00,2020-11-18 07:00:00,24.0,157,9,3,157,10,3,0,-1,0,2020-11-17
2020-11-17 07:25:00,2020-11-18 07:25:00,24.0,157,9,3,157,10,3,0,-1,0,2020-11-17
2020-11-17 07:30:00,2020-11-18 07:30:00,24.0,157,9,3,157,10,3,0,-1,0,2020-11-17
2020-11-17 08:05:00,2020-11-18 08:05:00,24.0,157,9,4,157,10,4,0,-1,0,2020-11-17
2020-11-17 08:20:00,2020-11-18 08:20:00,24.0,157,9,4,157,10,4,0,-1,0,2020-11-17
2020-11-17 08:20:00,2020-11-18 08:20:00,24.0,157,9,4,157,10,4,0,-1,0,2020-11-17
2020-11-17 08:45:00,2020-11-18 08:45:00,24.0,157,9,4,157,10,4,0,-1,0,2020-11-17
2020-11-17 09:30:00,2020-11-18 09:30:00,24.0,157,9,2,157,10,2,0,-1,0,2020-11-17
2020-11-17 09:45:00,2020-11-18 09:45:00,24.0,157,9,2,157,10,2,0,-1,0,2020-11-17
2020-11-18 07:40:00,2020-11-18 18:40:00,11.0,157,7,1,157,10,1,0,-3,0,2020-11-18
2020-11-18 08:25:00,2020-11-19 08:25:00,24.0,157,7,3,157,6,3,0,1,0,2020-11-18
2020-11-18 08:35:00,2020-11-19 08:35:00,24.0,157,7,3,157,6,3,0,1,0,2020-11-18
2020-11-18 08:50:00,2020-11-19 08:50:00,24.0,157,7,3,157,6,3,0,1,0,2020-11-18
2020-11-18 09:20:00,2020-11-19 09:20:00,24.0,157,7,2,157,6,2,0,1,0,2020-11-18
2020-11-18 09:35:00,2020-11-19 09:35:00,24.0,157,7,2,157,6,2,0,1,0,2020-11-18
2020-11-18 16:30:00,2020-11-20 16:30:00,48.0,157,7,1,157,7,1,0,0,0,2020-11-18
2020-11-19 01:00:00,2020-12-19 01:00:00,720.0,157,7,1,172,11,1,0,-4,0,2020-11-19
2020-11-19 07:40:00,2020-11-20 07:40:00,24.0,157,7,2,157,7,2,0,0,0,2020-11-19
2020-11-19 07:55:00,2020-11-20 07:55:00,24.0,157,7,2,157,7,2,0,0,0,2020-11-19
2020-11-19 08:10:00,2020-11-20 08:10:00,24.0,157,7,2,157,7,2,0,0,0,2020-11-19
2020-11-19 08:30:00,2020-11-20 08:30:00,24.0,157,7,2,157,7,2,0,0,0,2020-11-19
2020-11-19 09:05:00,2020-11-20 09:05:00,24.0,157,7,2,157,7,2,0,0,0,2020-11-19
2020-11-19 09:35:00,2020-11-20 09:35:00,24.0,157,7,2,157,7,2,0,0,0,2020-11-19
2020-11-20 01:00:00,2020-11-22 06:00:00,53.0,157,7,2,157,4,1,1,3,0,2020-11-20
2020-11-20 01:00:00,2020-11-21 06:00:00,29.0,157,7,2,157,6,1,1,1,0,2020-11-20
2020-11-20 08:05:00,2020-11-21 08:05:00,24.0,157,7,4,157,6,4,0,1,0,2020-11-20
2020-11-20 08:10:00,2020-11-21 08:10:00,24.0,157,7,4,157,6,4,0,1,0,2020-11-20
2020-11-20 08:25:00,2020-11-21 08:25:00,24.0,157,7,4,157,6,4,0,1,0,2020-11-20
2020-11-20 08:55:00,2020-11-21 08:55:00,24.0,157,7,4,157,6,4,0,1,0,2020-11-20
2020-11-20 20:00:00,2020-11-21 20:00:00,24.0,157,7,1,157,6,1,0,1,0,2020-11-20
2020-11-21 08:25:00,2020-11-22 08:25:00,24.0,157,3,1,157,4,1,0,-1,0,2020-11-21
2020-11-21 11:25:00,2020-11-22 11:25:00,24.0,157,3,1,157,4,1,0,-1,0,2020-11-21
2020-11-21 17:55:00,2020-11-22 17:55:00,24.0,157,3,1,157,4,1,0,-1,0,2020-11-21
2020-11-23 01:00:00,2020-11-25 06:00:00,53.0,157,6,1,157,6,1,0,0,12.9 %,2020-11-23
2020-11-23 07:05:00,2020-11-24 07:05:00,24.0,157,6,2,157,4,1,1,2,12.9 %,2020-11-23
2020-11-23 07:50:00,2020-11-23 20:50:00,13.0,157,6,2,157,2,1,1,4,12.9 %,2020-11-23
2020-11-23 08:15:00,2020-11-24 08:15:00,24.0,157,6,2,157,4,1,1,2,12.9 %,2020-11-23
2020-11-23 08:20:00,2020-11-23 13:20:00,5.0,157,6,2,157,2,1,1,4,12.9 %,2020-11-23
2020-11-23 09:00:00,2020-11-24 09:00:00,24.0,157,6,1,157,4,1,0,2,12.9 %,2020-11-23
2020-11-24 07:25:00,2020-11-25 07:25:00,24.0,157,5,2,157,6,2,0,-1,0,2020-11-24
2020-11-24 07:40:00,2020-11-25 07:40:00,24.0,157,5,2,157,6,2,0,-1,0,2020-11-24
2020-11-24 08:00:00,2020-11-24 17:00:00,9.0,157,5,1,157,4,1,0,1,0,2020-11-24
2020-11-24 09:15:00,2020-11-25 09:15:00,24.0,157,5,1,157,6,1,0,-1,0,2020-11-24
2020-11-24 18:50:00,2020-11-25 18:50:00,24.0,157,5,1,157,6,1,0,-1,0,2020-11-24
2020-11-25 07:50:00,2020-11-25 20:50:00,13.0,157,6,1,157,6,1,0,0,0,2020-11-25
2020-11-25 08:10:00,2020-11-26 08:10:00,24.0,157,6,3,157,5,3,0,1,0,2020-11-25
2020-11-25 08:20:00,2020-11-26 08:20:00,24.0,157,6,3,157,5,3,0,1,0,2020-11-25
2020-11-25 08:55:00,2020-11-26 08:55:00,24.0,157,6,3,157,5,3,0,1,0,2020-11-25
2020-11-25 09:00:00,2020-11-26 09:00:00,24.0,157,6,2,157,5,2,0,1,0,2020-11-25
2020-11-25 09:05:00,2020-11-26 09:05:00,24.0,157,6,2,157,5,2,0,1,0,2020-11-25
2020-11-26 08:20:00,2020-11-27 08:20:00,24.0,157,4,2,157,4,2,0,0,0,2020-11-26
2020-11-26 08:30:00,2020-11-27 08:30:00,24.0,157,4,2,157,4,2,0,0,0,2020-11-26
2020-11-26 09:15:00,2020-11-27 09:15:00,24.0,157,4,2,157,4,2,0,0,0,2020-11-26
2020-11-26 09:35:00,2020-11-27 09:35:00,24.0,157,4,2,157,4,2,0,0,0,2020-11-26
2020-11-27 07:20:00,2020-11-28 07:20:00,24.0,157,6,2,157,6,2,0,0,0,2020-11-27
2020-11-27 07:40:00,2020-11-28 07:40:00,24.0,157,6,2,157,6,2,0,0,0,2020-11-27
2020-11-27 08:25:00,2020-11-28 08:25:00,24.0,157,6,2,157,6,2,0,0,0,2020-11-27
2020-11-27 08:30:00,2020-11-28 08:30:00,24.0,157,6,2,157,6,2,0,0,0,2020-11-27
2020-11-27 10:55:00,2020-11-28 10:55:00,24.0,157,6,1,157,6,1,0,0,0,2020-11-27
2020-11-27 19:15:00,2020-11-28 19:15:00,24.0,157,6,1,157,6,1,0,0,0,2020-11-27
2020-11-28 01:00:00,2020-11-30 06:00:00,53.0,157,3,1,157,3,1,0,0,0,2020-11-28
2020-11-28 08:25:00,2020-11-29 08:25:00,24.0,157,3,1,157,2,1,0,1,0,2020-11-28
2020-11-28 09:50:00,2020-11-29 09:50:00,24.0,157,3,1,157,2,1,0,1,0,2020-11-28
2020-11-30 07:05:00,2020-12-01 07:05:00,24.0,157,8,4,172,7,2,2,1,0,2020-11-30
2020-11-30 07:10:00,2020-12-01 07:10:00,24.0,157,8,4,172,7,2,2,1,0,2020-11-30
2020-11-30 07:50:00,2020-11-30 20:50:00,13.0,157,8,4,157,3,1,3,5,0,2020-11-30
2020-11-30 07:55:00,2020-11-30 13:55:00,6.0,157,8,4,157,3,1,3,5,0,2020-11-30
2020-11-30 08:05:00,2020-12-01 08:05:00,24.0,157,8,2,172,7,2,0,1,0,2020-11-30
2020-11-30 08:30:00,2020-12-01 08:30:00,24.0,157,8,2,172,7,2,0,1,0,2020-11-30
2020-11-30 09:00:00,2020-12-01 09:00:00,24.0,157,8,1,172,7,1,0,1,0,2020-11-30
2020-11-30 17:05:00,2020-12-01 17:05:00,24.0,157,8,1,172,7,1,0,1,0,2020-11-30
2020-12-01 07:30:00,2020-12-01 20:30:00,13.0,169,8,1,172,7,1,0,1,0,2020-12-01
2020-12-01 08:00:00,2020-12-02 08:00:00,24.0,169,8,4,172,8,4,0,0,0,2020-12-01
2020-12-01 08:05:00,2020-12-02 08:05:00,24.0,169,8,4,172,8,4,0,0,0,2020-12-01
2020-12-01 08:30:00,2020-12-02 08:30:00,24.0,169,8,4,172,8,4,0,0,0,2020-12-01
2020-12-01 08:45:00,2020-12-02 08:45:00,24.0,169,8,4,172,8,4,0,0,0,2020-12-01
2020-12-01 09:15:00,2020-12-02 09:15:00,24.0,169,8,2,172,8,2,0,0,0,2020-12-01
2020-12-01 09:25:00,2020-12-02 09:25:00,24.0,169,8,2,172,8,2,0,0,0,2020-12-01
2020-12-01 17:05:00,2020-12-02 17:05:00,24.0,169,8,1,172,8,1,0,0,0,2020-12-01
2020-12-02 07:50:00,2020-12-03 07:50:00,24.0,169,6,2,172,6,1,1,0,0,2020-12-02
2020-12-02 07:50:00,2020-12-02 19:50:00,12.0,169,6,2,172,8,1,1,-2,0,2020-12-02
2020-12-02 08:25:00,2020-12-03 08:25:00,24.0,169,6,2,172,6,2,0,0,0,2020-12-02
2020-12-02 08:30:00,2020-12-03 08:30:00,24.0,169,6,2,172,6,2,0,0,0,2020-12-02
2020-12-02 09:30:00,2020-12-03 09:30:00,24.0,169,6,1,172,6,1,0,0,0,2020-12-02
2020-12-02 17:05:00,2020-12-03 17:05:00,24.0,169,6,1,172,6,1,0,0,0,2020-12-02
2020-12-03 08:25:00,2020-12-03 21:25:00,13.0,169,6,3,172,6,1,2,0,0,2020-12-03
2020-12-03 08:35:00,2020-12-04 08:35:00,24.0,169,6,3,172,6,2,1,0,0,2020-12-03
2020-12-03 08:50:00,2020-12-04 08:50:00,24.0,169,6,3,172,6,2,1,0,0,2020-12-03
2020-12-03 11:20:00,2020-12-04 11:20:00,24.0,169,6,2,172,6,2,0,0,0,2020-12-03
2020-12-03 11:20:00,2020-12-04 11:20:00,24.0,169,6,2,172,6,2,0,0,0,2020-12-03
2020-12-03 17:05:00,2020-12-04 17:05:00,24.0,169,6,1,172,6,1,0,0,0,2020-12-03
2020-12-04 07:50:00,2020-12-04 18:50:00,11.0,169,5,1,172,6,1,0,-1,4,2020-12-04
2020-12-04 08:25:00,2020-12-05 08:25:00,24.0,169,5,4,172,5,4,0,0,4,2020-12-04
2020-12-04 08:50:00,2020-12-05 08:50:00,24.0,169,5,4,172,5,4,0,0,4,2020-12-04
2020-12-04 08:55:00,2020-12-05 08:55:00,24.0,169,5,4,172,5,4,0,0,4,2020-12-04
2020-12-04 08:55:00,2020-12-05 08:55:00,24.0,169,5,4,172,5,4,0,0,4,2020-12-04
2020-12-05 09:00:00,2020-12-06 09:00:00,24.0,169,2,1,172,1,1,0,1,0,2020-12-05
2020-12-05 19:25:00,2020-12-05 20:25:00,1.0,169,2,1,172,5,1,0,-3,0,2020-12-05
2020-12-07 07:05:00,2020-12-08 07:05:00,24.0,169,7,3,172,8,3,0,-1,0,2020-12-07
2020-12-07 07:45:00,2020-12-08 07:45:00,24.0,169,7,3,172,8,3,0,-1,0,2020-12-07
2020-12-07 07:55:00,2020-12-08 07:55:00,24.0,169,7,3,172,8,3,0,-1,0,2020-12-07
2020-12-07 08:00:00,2020-12-08 08:00:00,24.0,169,7,2,172,8,1,1,-1,0,2020-12-07
2020-12-07 08:10:00,2020-12-07 14:10:00,6.0,169,7,2,172,1,1,1,6,0,2020-12-07
